activity_id,prompt_id,conjunction,rule_id,label,sample_entry,feedback_primary,feedback_secondary,highlights_secondary
425,622,because,3556,Label_4,they modernized it.,<p>That&#x27;s true—kabaddi underwent some changes. Now make your responses even stronger by adding details from the text. Who changed the game?</p>,<p>Keep revising! Try adding the name of a specific organization from the text. Which organization changed or modernized kabaddi? Read the highlighted text for ideas.</p>,"<p>How did they do this? One way was by holding competitions on mats rather than on fields, which helped the game seem more professional. Organizers also emphasized the energy and drama of this new, modern version of the sport. What was once an everyday contest between local teams became a thrilling event fit for primetime television: thumping music, fireworks, and bright lighting were added to games, and commercials showed off athletes&#x27; action-movie-like moves.</p>|<p>The organizers of the PKL saw an opportunity to make kabaddi more popular throughout India by modernizing it, shifting its association from a sport played in rural villages to a sport that everyone can play.</p>"
425,622,because,3557,Label_5,it is a television hit watched by over 435 million people.,<p>Kabaddi was on TV—that’s true. What made so many people want to watch these broadcasts in the first place?</p>,<p>Keep revising! Try adding more information from the text that explains why the televised version of kabaddi became so popular in 2014. How did the PKL make the game so appealing to people?</p>,"<p>How did they do this? One way was by holding competitions on mats rather than on fields, which helped the game seem more professional. Organizers also emphasized the energy and drama of this new, modern version of the sport. What was once an everyday contest between local teams became a thrilling event fit for primetime television: thumping music, fireworks, and bright lighting were added to games, and commercials showed off athletes&#x27; action-movie-like moves.</p>|<p>The organizers of the PKL saw an opportunity to make kabaddi more popular throughout India by modernizing it, shifting its association from a sport played in rural villages to a sport that everyone can play.</p>"
425,622,because,3562,Label_0,it is very competitive and fun to watch.,<p>Try clearing your response and starting again. </p><br/><p>How did kabaddi become one of India&#x27;s most watched sports in 2014? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. </p><br/><p>What happened to kabaddi in 2014 that allowed it to become so popular? Read the highlighted text for ideas.</p>,"<p>How did they do this? One way was by holding competitions on mats rather than on fields, which helped the game seem more professional. Organizers also emphasized the energy and drama of this new, modern version of the sport. What was once an everyday contest between local teams became a thrilling event fit for primetime television: thumping music, fireworks, and bright lighting were added to games, and commercials showed off athletes&#x27; action-movie-like moves.</p>|<p>The organizers of the PKL saw an opportunity to make kabaddi more popular throughout India by modernizing it, shifting its association from a sport played in rural villages to a sport that everyone can play.</p>"
425,622,because,3621,Label_6,"due to various factors, though the exact reasons are unclear without more information.",<p>Try clearing your response and starting again. </p><br/><p><em>Because</em> is used to explain how or give a reason. How did kabaddi become one of India&#x27;s most watched sports in 2014?</p>,<p>Try clearing your response and starting again. </p><br/><p>What happened to kabaddi in 2014 that allowed it to become so popular? Read the highlighted text for ideas.</p>,"<p>How did they do this? One way was by holding competitions on mats rather than on fields, which helped the game seem more professional. Organizers also emphasized the energy and drama of this new, modern version of the sport. What was once an everyday contest between local teams became a thrilling event fit for primetime television: thumping music, fireworks, and bright lighting were added to games, and commercials showed off athletes&#x27; action-movie-like moves.</p>|<p>The organizers of the PKL saw an opportunity to make kabaddi more popular throughout India by modernizing it, shifting its association from a sport played in rural villages to a sport that everyone can play.</p>"
425,622,because,3622,Label_7,advertisers took more interest in the league.,<p>Try clearing your response and starting again. </p><br/><p><em>Because</em> is used to explain how or give a reason. How did kabaddi become one of India&#x27;s most watched sports in 2014?</p>,<p>Try clearing your response and starting again. </p><br/><p>What happened to kabaddi in 2014 that allowed it to become so popular? Read the highlighted text for ideas.</p>,"<p>How did they do this? One way was by holding competitions on mats rather than on fields, which helped the game seem more professional. Organizers also emphasized the energy and drama of this new, modern version of the sport. What was once an everyday contest between local teams became a thrilling event fit for primetime television: thumping music, fireworks, and bright lighting were added to games, and commercials showed off athletes&#x27; action-movie-like moves.</p>|<p>The organizers of the PKL saw an opportunity to make kabaddi more popular throughout India by modernizing it, shifting its association from a sport played in rural villages to a sport that everyone can play.</p>"
392,591,so,3691,Label_1,"they need to be used in all hospitals to help patients and surgeons, plus he amount of surgical robots used from 2012 to 2018 grew 8 times.",<p>That&#x27;s true! Now use a statistic to strengthen your response. What happened to the use of robot-assisted surgeries in the US between 2012 and 2018?</p>,<p>Keep revising! Try to be even more specific. How much did the use of robot-assisted surgery grow between 2012 and 2018 in the US? Read the highlighted text for ideas.</p>,"<p>Due in part to their high success rates, surgical robots have become more popular in recent years. In fact, the use of robot-assisted surgeries in the United States grew more than 8 times between 2012 and 2018, according to one study.</p>"
392,591,so,3692,Label_2,they believes that the future of surgery is robotics.,"<p>That&#x27;s true! Now use a statistic to strengthen your response. How much will demand for surgical robots grow, according to market researchers?</p>","<p>Keep revising! Try to be even more specific. How much will the surgical robots industry be worth in 2030, according to market researchers? Read the highlighted text for ideas.</p>","<p>The demand for robot-assisted surgeries is expected to grow. Market researchers predict that by 2030, the surgical robots industry will be worth over $20 billion.</p>"
392,591,so,3693,Label_3,they could improve the overall recovery.,"<p>Try clearing your response and starting again. Instead of explaining why surgical robots can increase the success of some surgical procedures, explain what happened <strong>as a result </strong>of these high success rates.</p>",<p>Try clearing your response and starting again. Talk about the rise of robot-assisted surgeries. Use the highlighted text for ideas.</p>,"<p>Due in part to their high success rates, surgical robots have become more popular in recent years. In fact, the use of robot-assisted surgeries in the United States grew more than 8 times between 2012 and 2018, according to one study.<br/>The demand for robot-assisted surgeries is expected to grow. Market researchers predict that by 2030, the surgical robots industry will be worth over $20 billion.</p>"
392,591,so,3694,Label_4,most surgeries need to use the hand of a surgeon because of the scars from previous surgeries.,"<p>Try clearing your response and starting again. Instead of talking about the drawbacks of surgical robots, explain what happened as a result of their high success rates.</p>",<p>Try clearing your response and starting again. Talk about the rise of robot-assisted surgeries. Use the highlighted text for ideas.</p>,"<p>Due in part to their high success rates, surgical robots have become more popular in recent years. In fact, the use of robot-assisted surgeries in the United States grew more than 8 times between 2012 and 2018, according to one study.<br/>The demand for robot-assisted surgeries is expected to grow. Market researchers predict that by 2030, the surgical robots industry will be worth over $20 billion.</p>"
392,591,so,3696,Label_0,people and doctors will want to use them more.,<p>Try clearing your response and starting again. What happened as a result of the high success rates of surgical robots? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How much did the use of robot-assisted surgery grow between 2012 and 2018 in the US? Read the highlighted text for ideas.</p>,"<p>Due in part to their high success rates, surgical robots have become more popular in recent years. In fact, the use of robot-assisted surgeries in the United States grew more than 8 times between 2012 and 2018, according to one study.</p>"
392,591,so,4069,Label_6,"some doctor thinks that in the future, all the surgery will perform by robots.",<p>It&#x27;s true that some people believe that the future of surgery is robotic. Now be more specific. Who believes this?</p>,<p>Keep revising! What is the name of a doctor who believes that the future of surgery is robotic? Read the highlighted text for ideas.</p>,"<p>Despite these concerns, Dr. James Eastham, chief of urology at Memorial Sloan Kettering Cancer Center, believes that the future of surgery is robotic. As he told the New York Times, &quot;there is no question that in the U.S., the shift to robotics has already occurred.&quot;</p>"
392,590,but,3680,Label_1,they cost $20 billion.,<p>That&#x27;s true! Now be more specific. How much does a robotic system cost?</p>,<p>Keep revising! Try to be even more specific. What is the initial price of a robotic system? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,3681,Label_3,they also have problems if they are using them for a scar tissue.,<p>That&#x27;s true! Now be more specific. What happens if there are complications during the surgery?</p>,<p>Keep revising! Try to be even more specific. What is required during more complicated surgeries? Read the highlighted text for ideas.</p>,"<p>In addition, more complicated surgeries still require the hand of a surgeon. For example, if a patient has scar tissue from previous surgeries, surgical robots may not be able to be used for the procedure.</p>"
392,590,but,3682,Label_4,they can't complete all tasks.,<p>That&#x27;s true! Now be more specific. When are surgical robots not able to be used?</p>,<p>Keep revising! Try to be even more specific. What kinds of surgical procedures can&#x27;t be done with a surgical robot? Read the highlighted text for ideas.</p>,"<p>In addition, more complicated surgeries still require the hand of a surgeon. For example, if a patient has scar tissue from previous surgeries, surgical robots may not be able to be used for the procedure.</p>"
392,590,but,3683,Label_5,movements with very little error,"<p>Try clearing your response and starting again. Instead of talking about the benefits of surgical robots, explain one of their drawbacks. What is one downside of surgical robots?</p>",<p>Keep revising! Try to be even more specific. How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,3684,Label_6,robot- assisted surgeries in the United States grew more than 8 times between 2012 and 2018.,"<p>Try clearing your response and starting again. Instead of talking about the growth of the surgical robot industry, explain the drawbacks of this technology. What is one downside of surgical robots?</p>",<p>Keep revising! Try to be even more specific. How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,3685,Label_7,"even though surgical robots have so many benefits, they have their issues like how expensive they are.",<p>That&#x27;s true! Now be more specific. What is one drawback of surgical robots?</p>,<p>Keep revising! Try to be even more specific. How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,3686,Label_0,it can be harmful it has a m alfunction.,<p>Try clearing your response and starting again. What is one drawback of surgical robots? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,4066,Label_8,they can also have flaws since if they are not programmed well they can fail,"<p>It&#x27;s true that the technology might malfunction, but the text doesn&#x27;t say that.<br/><br/>Try clearing your response and trying again. What is one drawback of surgical robots?</p>",<p>Keep revising! How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,590,but,4067,Label_9,humans loose their jobs.,<p>Try clearing your response and starting again. What is one drawback of surgical robots? Check that your response only uses information from the text.</p>,<p>Keep revising! How much do surgical robots cost? Read the highlighted text for ideas.</p>,"<p>Even though surgical robots have many benefits, they also have their drawbacks. For one, surgical robots are expensive. The initial cost of a robotic system is about $2 million, with ongoing expenses for maintenance and replacement parts. This can make it difficult for some hospitals to afford the equipment required for robotic surgeries.</p>"
392,589,because,3671,Label_1,they are beneficial with precision.,<p>That&#x27;s true! Now be more specific. What is another reason why surgical robots can increase the success of some surgical procedures?</p>,<p>Keep revising! Try to include at least <strong>two</strong> reasons why surgical robots can increase the success of some surgical procedures. Read the highlighted text for ideas.</p>,"<p>One of the main benefits of surgical robots is their precision. Surgical robots can perform delicate movements with very little error. The robots also filter out tremors, or shaking, in the doctor&#x27;s hands, which lowers the chance of unintentional nicks or cuts during the operation.<br/>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
392,589,because,3672,Label_3,it can make smaller insisions.,<p>It&#x27;s true that surgical robots are often minimally invasive. Now be more specific. What effect does this have on the patient?</p>,<p>Keep revising! Try to be even more specific. How does having a minimally invasive surgery impact the patient&#x27;s recovery? Read the highlighted text for ideas.</p>,"<p>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
392,589,because,3673,Label_4,it can speed up the process of healing and can help the patient's recovery.,<p>It&#x27;s true that surgical robots can improve the recovery experience of a patient. Now explain <strong>why</strong>. Why can surgical robots make a patient&#x27;s recovery better?</p>,<p>Keep revising! Try to be even more specific. What size are the incisions made by surgical robots? Read the highlighted text for ideas.</p>,"<p>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
392,589,because,3674,Label_5,they are expensive and more complicated surgeries still require the hand of a surgeon.,"<p>Try clearing your response and starting again. Instead of talking about the drawbacks of surgical robots, talk about their benefits. What is one advantage of using surgical robots?</p>",<p>Try clearing your response and starting again. How can surgical robots increase the success of some surgical procedures?  Read the highlighted text for ideas.</p>,"<p>One of the main benefits of surgical robots is their precision. Surgical robots can perform delicate movements with very little error. The robots also filter out tremors, or shaking, in the doctor&#x27;s hands, which lowers the chance of unintentional nicks or cuts during the operation.<br/>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
392,589,because,3675,Label_6,surgical robots have become more popular in recent years.,"<p>Try clearing your response and starting again. Instead of talking about the drawbacks of surgical robots, talk about their benefits. What is one advantage of using surgical robots?</p>",<p>Try clearing your response and starting again. How can surgical robots increase the success of some surgical procedures?  Read the highlighted text for ideas.</p>,"<p>One of the main benefits of surgical robots is their precision. Surgical robots can perform delicate movements with very little error. The robots also filter out tremors, or shaking, in the doctor&#x27;s hands, which lowers the chance of unintentional nicks or cuts during the operation.<br/>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
392,589,because,3676,Label_0,they are programmed to do so.,<p>Try clearing your response and starting again. What are the benefits of using surgical robots? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. How can surgical robots increase the success of some surgical procedures?  Read the highlighted text for ideas.</p>,"<p>One of the main benefits of surgical robots is their precision. Surgical robots can perform delicate movements with very little error. The robots also filter out tremors, or shaking, in the doctor&#x27;s hands, which lowers the chance of unintentional nicks or cuts during the operation.<br/>Robotic surgeries are usually minimally invasive. This means that surgeons make tiny cuts, rather than the large incisions used in traditional open surgery. As Dr. Greg Farwell explained in an interview with UC Davis Health, &quot;[Surgical robots] allow us to get to parts of the body with smaller or fewer incisions.&quot; This, he says, can speed up the healing process and improve the patient&#x27;s recovery overall.</p>"
391,588,so,3421,Label_1,satire can be used to convey political and normal events happening in the world by using a more comical approach.,<p>That&#x27;s true—satire can be used as a tool for political and social critique. Now expand your response. Who uses satire in this way?</p>,<p>Keep revising! Include the name of a specific author in your response. Who is one person who uses satire for political critique? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3422,Label_2,many writers use it to convey their opinions.,<p>That&#x27;s true—authors like George Orwell often use satire. Now expand your response. What do they use satire for?</p>,<p>Keep revising! Try to be even more specific about why authors use satire. What can satire be a tool for? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3423,Label_3,it can evoke change like a small revolution.,<p>It&#x27;s true that satire can lead to change. Now be more specific. What kind of change does satire encourage?</p>,<p>Keep revising! Add a describing word or phrase to your sentence. What specific kinds of change can satire encourage? Read the highlighted text for ideas.</p>,"<p>In the hands of a writer like Orwell, though, satire can be a powerful tool for examining controversial issues and even encouraging political or social change. As Orwell himself put it in an essay on humor, “Every joke is a tiny revolution.”</p>"
391,588,so,3424,Label_4,satire can be powerful tool for examining controversial issues.,<p>It&#x27;s true that satire can be used for critique or commentary. Now be more specific. What kind of critique is satire often used for?</p>,<p>Keep revising! Add a describing word or phrase to your sentence. What specific kind of critique can satire be used for? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3425,Label_5,Animal Farm satirizes the Russian Revolution.,<p><em>Animal Farm</em> is one example of a satire—that&#x27;s true. Now add an additional detail about the novella to your sentence. Who wrote <em>Animal Farm</em>?</p>,<p>Keep revising! Include the name of a specific author in your response. Who is the author of <em>Animal Farm</em>? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3426,Label_6,it is often used.,"<p>Satire is an effective and popular genre, but the text gives a stronger consequence of satire&#x27;s power.<br/><br/>Try clearing your response and starting again. How do authors use satire?</p>",<p>Try clearing your response and starting again. Focus on how satire is used. What can satire be a tool for? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3427,Label_7,readers can rethink how they view the politicians' behavior in real life.,"<p>Try clearing your response and starting again.</p><br/><p>Instead of explaining why satire is so powerful, focus on a consequence of satire&#x27;s power. How do authors like George Orwell use satire?</p>",<p>Try clearing your response and starting again.</p><br/><p>Focus on how authors use satire. What can satire be used to critique? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3428,Label_8,people need to be careful of how hey're using it and make sure the audience doesn't misunderstand what tthe writers are trying to say.,"<p>Try clearing your response and starting again. </p><br/><p>Instead of talking about the downsides of satire, explain a result or consequence of satire&#x27;s power. How do authors like George Orwell use satire?</p>",<p>Try clearing your response and starting again.</p><br/><p>Focus on how authors use satire. What can satire be a tool for? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,588,so,3429,Label_0,ihaveno idea  yes,<p>Try clearing your response and starting again.</p><br/><p>What is one consequence or result of the fact that satire is a powerful way to comment on issues? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again.</p><br/><p>How do authors like Orwell use satire? Read the highlighted text for ideas.</p>,"<p>As a result of satire’s effectiveness, authors like Orwell have long used satire as a tool for political critique. For example, <em>Animal Farm</em> satirizes the Russian Revolution as well as the Soviet Union (a union of fifteen socialist countries, including Russia) and its longtime dictator, Joseph Stalin. The novella critiques the ideologies and actions of the ruling classes and exposes the corruption that can arise when power is concentrated in the hands of a few.</p>"
391,587,but,3407,Label_1,some readers believe that satire is seen as a joke.,<p>That&#x27;s true—people can&#x27;t always identify satire. Now expand your response with a specific statistic. What percent of Americans aren&#x27;t confident in their ability to identify satire?</p>,"<p>Keep revising! Include a specific statistic or number in your response. According to a 2019 survey, how many Americans aren&#x27;t sure they can identify satire? Read the highlighted text for ideas.</p>","<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>"
391,587,but,3408,Label_2,the audience needs to recognize its satire and can be offensive to some groups of people.,<p>Audiences might not always recognize satire. Now explain why this is a problem. Why do audiences need to recognize satire?</p>,<p>Keep revising! Why is it necessary for audiences to recognize satire? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>"
391,587,but,3409,Label_3,not all works of satire are successful.,<p>That&#x27;s true—satire isn&#x27;t always successful or effective. Now explain why. What can prevent satire from being successful?</p>,<p>Keep revising! Explain why satire isn&#x27;t always effective. What is one limitation that can stop satire from being successful? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>"
391,587,but,3410,Label_4,some people can take it the wrong way and see it as offending or not professional.,<p>It&#x27;s true that satire can be offensive. Now explain why. What feature of the genre can offend people?</p>,<p>Keep revising! Add a specific technique to make your response even stronger. Which technique might offend people when it&#x27;s used to address serious topics? Read the highlighted text for ideas.</p>,"<p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3411,Label_5,satire can fall short and it can be seen as a type bullying or cruelty .,<p>Satire can be considered cruel in some circumstances. Now be more specific. When can satire be cruel?</p>,<p>Keep revising! Try to be even more specific. What is a specific situation where satire can be considered cruel or bullying? Read the highlighted text for ideas.</p>,"<p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3412,Label_6,its important to remember that satire will be used responsibly and with sensitivity.,<p>That&#x27;s true—satire should be about powerful targets. Now explain why. What can happen if satirists target less powerful people?</p>,<p>Keep revising! Try to be even more specific. What negative thing can happen if satirists don&#x27;t focus on large or powerful targets? Read the highlighted text for ideas.</p>,"<p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3413,Label_7,often dont use umor.,"<p>Satire can also be used for other purposes, but there&#x27;s a stronger contrasting idea in the text.<br/><br/>Try clearing your response and starting again. What is a limitation of satire?</p>",<p>Try clearing your response and starting again. Focus on a contrasting or surprising idea about the effectiveness of satire. What is one thing that can make satire less effective? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>|<p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3414,Label_8,"it can often be misinterpreted or misunderstood, this can.",<p>That&#x27;s true—satire can be misinterpreted or misunderstood. Now explain why this is a problem. Why do audiences need to interpret or understand satire correctly?</p>,<p>Keep revising! Why is it necessary for audiences to interpret or understand satire correctly? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>"
391,587,but,3415,Label_9,it exaggerates flaws and issues is society.,"<p>Satire can be a powerful tool, but your sentence should give a contrasting or surprising idea about satire instead.<br/><br/>Try clearing your response and starting again. What is a limitation of satire?</p>",<p>Try clearing your response and starting again. Focus on a contrasting or surprising idea about the effectiveness of satire. What is one thing that can make satire less effective? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p>|<p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3416,Label_10,"satire's effectiveness, authors like Orwell have long used satire as a tool for political critique.","<p>Authors like George Orwell use satire for political critique, but that&#x27;s a consequence of satire&#x27;s power, not a contrast.<br/><br/>Try clearing your response and focusing on a contrasting or surprising idea about satire. What is one limitation of the genre?</p>",<p>Try clearing your response and starting again. Focus on a limitation of satire. What is one thing that can make satire less effective? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p><br/><p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
391,587,but,3417,Label_0,can directly saying that certain politicians are greedy or corrup,<p>Try clearing your response and starting again. What is a contrasting or surprising idea about the effectiveness of satire? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. What is one limitation of satire? Read the highlighted text for ideas.</p>,"<p>Not all works of satire are as successful as <em>Animal Farm</em>. One limitation of the genre is that audiences need to recognize satire for it to be effective. Satire can often be misinterpreted or misunderstood, especially if the audience is not familiar with the context or target of the satire. In a 2019 study by the Pew Research Center, almost a quarter of Americans surveyed said they weren’t confident in their ability to tell the difference between satire and real news.</p><br/><p>The use of humor to address serious topics can also be offensive to some audiences. If satirists don’t target something larger or more powerful than themselves, their satire can easily swing into the realm of bullying or cruelty.</p>"
